,id,name,status,formed_in,genre,theme,active,ended_in,country
10576,33448,Psychotic Pulse,Active,2009.0,Industrial Death/Groove Metal,Apocalyptic,2009-2022,2022,Canada
10577,33449,Psygnosis,Active,2009.0,Industrial/Progressive Death Metal,Human behavior and evolution (early),2009-2022,2022,France
10578,33451,Ptarmigan,Active,1999.0,Brutal Death Metal/Grindcore,Gore,1999-2022,2022,United States
10579,33452,Puerco Rancio,Active,2013.0,Brutal Death Metal/Goregrind,Pigs,2013-2022,2022,Mexico
10580,33453,Puerkomorfosis,Active,2010.0,Brutal Death Metal/Goregrind,Gore,2010-2022,2022,Ecuador
10581,33454,Pulse of Nebulae,Active,2013.0,Progressive/Melodic Death Metal,Astronomy,2013-2022,2022,Latvia
10582,33455,Punished Earth,Active,1997.0,Brutal Death Metal/Grindcore,Pain,1997-2022,2022,Belgium
10583,33464,Purulent Jacuzzi,Active,2005.0,Brutal Death Metal/Goregrind,Gore,2005-2022,2022,Russia
10584,33467,Pus Vomit,Active,2005.0,Brutal Death Metal/Grindcore,Gore,2005-2022,2022,Philippines
10585,33474,Putrid,Active,2009.0,Blackened Thrash/Death Metal,Apocalypse,2009-2022,2022,Peru
10586,33475,Putrid Inbred,Active,1999.0,Brutal Death Metal/Grindcore,Gore,1999-2022,2022,Belgium
10587,33476,Putrid Mastication,Active,2006.0,Brutal Death Metal/Grindcore,Death,2006-2022,2022,Netherlands
10588,33478,PxNxIxBxPx,Active,2011.0,Brutal Death Metal/Goregrind,Sexuality,2011-2022,2022,United States
10589,33479,Pyorrhoea,Active,2001.0,Brutal Death Metal/Grindcore,Death,2001-2022,2022,Poland
10590,33486,Queef Huffer,Active,2005.0,Brutal Death Metal/Grindcore,Porn,2005-2022,2022,United States
10591,33490,Quinta Essentia,Active,2004.0,Black/Death/Thrash Metal,Magic,2004-2022,2022,United States
10592,33492,Quo Vadis,Active,1986.0,Death/Thrash/Progressive Metal,Life,1986-2022,2022,Poland
10593,33493,Raakku,Split-up,2006.0,Atmospheric Doom/Death Metal,Life,2006-2007,2007,Finland
10594,33494,Radamment,Active,2011.0,Brutal Death Metal/Grindcore,Tyranny,2011-2022,2022,Philippines
10595,33497,Rain Delay,Active,2003.0,Melodic Death/Doom/Gothic Metal,Melancholy,2003-2022,2022,Serbia
10596,33500,Raintime,Split-up,1999.0,Melodic Death/Power Metal,Anger,1999-2012,2012,Italy
10597,33506,Raped by Pigs,Active,2009.0,Brutal Death Metal/Deathcore,Torture,2009-2022,2022,Peru
10598,33507,RapeEul,Split-up,2005.0,Death/Black/Thrash Metal,War,2005-2010,2010,Germany
10599,33516,Ravenage,Active,2007.0,Folk/Melodic Death Metal,Battles,2007-2022,2022,United Kingdom
10600,33518,Ravencock,Active,2012.0,Death/Thrash/Heavy Metal,Dinosaurs,2012-2022,2022,United States
10601,33519,Ravendark's Monarchal Canticle,Active,2004.0,Black/Death/Thrash Metal,War,2004-2022,2022,Brazil
10602,33521,Ravenpath,Active,2009.0,Symphonic Death/Black Metal,Myths,2009-2022,2022,Germany
10603,33522,Raw Decimating Brutality,Active,2003.0,Brutal Death Metal/Grindcore,Brutality,2003-2022,2022,Portugal
10604,33526,Raziel Ego,On hold,2003.0,Melodic Death/Black Metal,Literature,2003-2010,2010,Mexico
10605,33527,Razor Wire Colonoscopy,Active,2007.0,Blackened Death Metal/Grindcore,Humor,2007-2022,2022,United States
10606,33529,Razón de Acero,Active,2009.0,Melodic Death/Groove Metal,Existentialism,2009-2022,2022,Chile
10607,33534,Reason,Active,1994.0,Melodic Death/Doom/Gothic Metal,Personal struggles,1994-2022,2022,Hungary
10608,33536,Rebirth by Fire,Active,2008.0,Death/Black/Thrash Metal,Life,2008-2022,2022,Mexico
10609,33537,Rebirth of Triumph,On hold,2009.0,Melodic Death Metal/Metalcore,Personal in the Past,2009-2013,2013,Indonesia
10610,33538,Reborn,Active,1995.0,Melodic Black/Death Metal,Death,1995-2022,2022,Netherlands
10611,33542,Recrudescence,Split-up,2005.0,Melodic Death/Thrash Metal,Social and Political themes,2005-2009,2009,United States
10612,33546,Rectal Smegma,Active,2003.0,Brutal Death Metal/Goregrind,Gore,2003-2022,2022,Netherlands
10613,33547,Red Flag Crew,Active,2014.0,Melodic Death/Folk Metal,Pirates,2014-2022,2022,Spain
10614,33548,Red Moon Architect,Active,2011.0,Melodic Death/Doom Metal,Memories,2011-2022,2022,Finland
10615,33553,Redacted,Active,2013.0,Melodic Death/Thrash Metal,Politics,2013-2022,2022,United Kingdom
10616,33557,Redsky,Active,2009.0,Melodic Death Metal/Metalcore,Death,2009-2022,2022,United States
10617,33563,Reflection in Exile,Active,2010.0,Melodic Death/Groove Metal,Religion,2010-2022,2022,United Kingdom
10618,33564,Refugium,Active,2009.0,Melodic Death/Thrash Metal,Ignorance,2009-2022,2022,Germany
10619,33568,Regurgimentação Necrovaginal Sangrenta,Active,2014.0,Goregrind/Brutal Death Metal,Gore,2014-2022,2022,Brazil
10620,33569,Regurgitated Terror,Active,2006.0,Brutal Death Metal/Grindcore,Gore,2006-2022,2022,United States
10621,33570,Reign of Chaos,Active,2010.0,Melodic Death/Power Metal,Fantasy,2010-2022,2022,Germany
10622,33571,Reign of Perdition,Active,2011.0,Progressive Death/Black Metal,Dark Philosophical Themes,2011-2022,2022,United Kingdom
10623,33575,Reject the Sickness,Active,2007.0,Melodic Death Metal/Metalcore,Child Neglect,2007-2022,2022,Belgium
10624,33577,Relentless,Active,1997.0,Brutal Death Metal/Grindcore,Gore,1997-2022,2022,Sweden
10625,33579,Religio Mortis,Split-up,2008.0,Thrash/Death/Black Metal,Death,2008-2013,2013,Italy
10626,33582,Reluctant Mortem,Active,2010.0,Melodic Black/Death Metal,Death,2011-2022,2022,United States
10627,33584,Remaining Chaos,Active,2011.0,Symphonic/Melodic Death Metal,Occultism,2011-2022,2022,Portugal
10628,33585,Remains of Eden,Split-up,2002.0,Melodic Death/Thrash Metal,Personal struggles,2002-2007,2007,United States
10629,33587,Remembrance,Active,2004.0,Funeral Doom/Death Metal,Disease,2004-2022,2022,France
10630,33590,Remnants of the Fallen,Active,2009.0,Melodic Death Metal/Metalcore,Society,2009-2022,2022,South Korea
10631,33600,Reptilian Death,Active,2001.0,Brutal/Technical Death Metal,Gore,2001-2022,2022,India
10632,33610,Resurrected,Active,1993.0,Brutal Death Metal/Grindcore,Gore,1993-2022,2022,Germany
10633,33612,Retch,Split-up,2000.0,Brutal Death Metal/Goregrind,Sickness,2000-2010,2010,United States
10634,33613,Return from Exile,Active,2006.0,Melodic Death Metal/Deathcore,Life,2006-2022,2022,United States
10635,33622,Revencial,Split-up,2005.0,Heavy/Melodic Death Metal,Instrumental,2005-2007,2007,Finland
10636,33623,Revenent,Split-up,2007.0,Melodic Death/Thrash Metal,Religion,2007-2009,2009,United States
10637,33626,Revolted Masses,Active,2008.0,Progressive Death/Thrash Metal,Politics,2008-2022,2022,Greece
10638,33627,Revulsed,Active,2010.0,Technical/Brutal Death Metal,Biblical,2010-2022,2022,Australia
10639,33631,Riftwalker,Active,2009.0,Progressive/Technical Death Metal,Life,2009-2014,2014,Canada
10640,33634,Rigor Sardonicous,Active,1988.0,Funeral Doom/Death Metal,Death,1988-2022,2022,United States
10641,33635,Rikavac,Active,2014.0,Thrash/Death/Black Metal,Mocking,2014-2022,2022,Montenegro
10642,33637,Ripping Flesh,Active,2010.0,Technical/Brutal Death Metal,Chaos,2010-2022,2022,Colombia
10643,33645,Rituaal,Active,2012.0,Black/Death/Doom Metal,Black Magic,2012-2022,2022,United States
10644,33651,Rixiler,Active,2000.0,Gothic/Doom/Death Metal,Darkness,2000-2022,2022,Mexico
10645,33654,Roadside Burial,Active,2006.0,Brutal Death Metal/Grindcore,Gore,2006-2022,2022,Australia
10646,33656,Robocorpse,Split-up,2009.0,Brutal Death Metal/Grindcore,Gore,2009-2010,2010,Thailand
10647,33657,Rogers Met an Iranian,Split-up,2005.0,Brutal Death Metal/Grindcore,Biblical themes,2005-2007,2007,United States
10648,33661,Room No. XIII,Split-up,2000.0,Heavy/Thrash/Death Metal,Killing,2000-2008,2008,Netherlands
10649,33666,Rostrum,Active,2001.0,Melodic Death/Black Metal,Satanism,2001-2022,2022,Canada
10650,33667,Rot in Despair,On hold,2004.0,Funeral Doom/Death Metal,Despair,2004-2022,2022,United Kingdom
10651,33668,Rotted Rebirth,Split-up,2005.0,Brutal Death Metal/Grindcore,Apocalyptic/Gore,2005-2009,2009,United States
10652,33670,Rotten Gore,Active,2000.0,Grindcore/Brutal Death Metal,Murder,2000-2022,2022,Italy
10653,33671,Rotten Grave,Active,2010.0,Thrash/Black/Death Metal,Blasphemies,2010-2022,2022,Paraguay
10654,33672,Rotten Head,Active,1997.0,Brutal Death Metal/Grindcore,Horror,1997-2022,2022,Chile
10655,33673,Rotten Head Cock,Active,2009.0,Brutal Death Metal/Grindcore,Gore,2009-2022,2022,Thailand
10656,33674,Rotten Minds,Active,1991.0,Brutal Death Metal/Grindcore,Gore,1991-2022,2022,Spain
10657,33676,Rotten Vomit,Active,2013.0,Goregrind/Brutal Death Metal,Gore,2013-2022,2022,Venezuela
10658,33678,Rotting Entrails,Active,2009.0,Brutal Death Metal/Grindcore,Gore,2009-2022,2022,Canada
10659,33680,Rotting Guts,On hold,2004.0,Brutal Death Metal/Grindcore,Gore,2004-2022,2022,Ukraine
10660,33687,Rudras,Active,2010.0,Folk/Melodic Death Metal,Buddha's Teachings,2010-2022,2022,Venezuela
10661,33690,Ruinist,On hold,2010.0,Melodic Death/Thrash Metal,Death,2010-2012,2012,United States
10662,33693,Runes of the Evening,Active,2010.0,Melodic Death/Black Metal,Occultism,2010-2022,2022,United States
10663,33694,Rust Phantom,Active,2009.0,Technical Death Metal/Grindcore,Struggles,2009-2022,2022,Philippines
10664,33698,RÖÄRGH!,Active,2009.0,Melodic Death/Thrash Metal,Anti-Greek Life,2009-2022,2022,United States
10665,33699,S.C.A.L.P.,Active,1991.0,Doom/Death/Gothic Metal,Nature,1991-2022,2022,Russia
10666,33700,S.C.A.T.,Active,2006.0,Brutal Death Metal/Goregrind,Humour,2006-2022,2022,Russia
10667,33706,Saatanan Marionetit,Active,2004.0,Melodic Death/Doom Metal,Satan,2004-2022,2022,Finland
10668,33718,Sacriphyx,Active,2007.0,Death/Thrash/Black Metal,World War I,2007-2022,2022,Australia
10669,33720,Sacryfication,Active,2014.0,Technical/Brutal Death Metal,Death,2014-2022,2022,Chile
10670,33722,Sade,Active,2010.0,Brutal Death Metal/Goregrind,Sadism,2010-2022,2022,Brazil
10671,33724,Sadis,Active,2008.0,Melodic Death/Viking Metal,Scandinavian Mythology,2008-2022,2022,Russia
10672,33725,Sadistic Grimness,Active,2000.0,Death/Black/Thrash Metal,Death,2000-2022,2022,Sweden
10673,33726,Sadistic Hallucinations,Active,2006.0,Brutal Death Metal/Goregrind,Gore,2006-2022,2022,United States
10674,33727,Sadistic Kill,Active,1998.0,Brutal Death Metal/Grindcore,Gore,1998-2022,2022,Argentina
10675,33728,Sadistic Mutilation,Active,2005.0,Brutal Death Metal/Grindcore,Gore,2005-2022,2022,Colombia
10676,33731,Saga Incendia,Active,2010.0,Technical/Melodic Death Metal,Murder,2010-2022,2022,Sweden
10677,33734,SagoMetal,Active,1992.0,Melodic Death Metal/Metalcore,War,1992-2022,2022,Vietnam
10678,33742,Sakrefix,Active,2004.0,Melodic Black/Death Metal,Human Weakness,2004-2022,2022,United States
10679,33747,Salute,Active,2004.0,Heavy/Death/Thrash Metal,Sex,2004-2022,2022,United Kingdom
10680,33752,Sanctorum,Split-up,1993.0,Atmospheric Doom/Death Metal,Fantasy,1993-1995,1995,Greece
10681,33758,Sangre de Inocentes,Active,2006.0,Metalcore/Thrash/Death Metal,Hate,2006-2022,2022,Mexico
10682,33759,Sangre Maldita,Active,2006.0,Gothic/Dark/Death Metal,Darkness,2006-2022,2022,Mexico
10683,33761,Sanguinary Execution,Active,2008.0,Brutal Death Metal/Grindcore,Gore,2008-2022,2022,Ecuador
10684,33763,Sanguis Blasphema,Active,2009.0,Melodic Black/Death Metal,Anti-christianity,2009-2022,2022,Colombia
10685,33766,Saprophagous,Active,2001.0,Brutal Death Metal/Grindcore,Real world scenarios,2001-2022,2022,United States
10686,33767,Sarabia,Active,2009.0,Progressive Black/Death Metal,Philosophy,2009-2022,2022,Spain
10687,33768,Saracens,Active,2008.0,Gothic/Symphonic/Death Metal,Politics,2008-2022,2022,Tunisia
10688,33772,Sargatanas,Active,2004.0,Melodic Black/Death Metal,Occult,2004-2022,2022,Russia
10689,33778,Satanic Hell Holocaust,Active,2015.0,Raw Black/Death Metal,Satanism,2015-2022,2022,Brazil
10690,33779,Satanic Ripper,Active,2012.0,Black/Death/Thrash Metal,Occultism,2012-2022,2022,Chile
10691,33781,Satanika,Active,2009.0,Thrash/Death/Black Metal,Satanism,2009-2022,2022,Italy
10692,33782,Satanized,Split-up,2005.0,Folk Black/Death Metal,Anti-Islam,2005-2011,2011,Turkey
10693,33786,Saturnine,Active,2005.0,Black/Doom/Death Metal,Life,2005-2022,2022,United States
10694,33790,Satyrasis,Active,2003.0,Progressive Technical Thrash/Death Metal,Death,2003-2022,2022,United States
10695,33791,Satyros,Active,2005.0,Black/Melodic Death Metal,Human Emotions,2005-2022,2022,Germany
10696,33794,Saving Grace,Active,2005.0,Death Metal/Hardcore/Groove,Christianity,2005-2022,2022,New Zealand
10697,33796,Saw Cross Lanes,Active,2009.0,Melodic Death Metal/Metalcore,White Pride,2009-2022,2022,Germany
10698,33798,Scab Picker,Active,1996.0,Brutal Death Metal/Grindcore,Splatter,1996-2022,2022,United States
10699,33801,Scar Symmetry,Active,2004.0,Melodic Death/Groove Metal,Mysticism,2004-2022,2022,Sweden
10700,33804,Scarecrow,Active,2004.0,Melodic Death/Thrash/Heavy Metal,Society,2004-2022,2022,Italy
10701,33806,Scared,Active,1997.0,Brutal Death Metal/Grindcore,Pain,1997-2022,2022,Serbia
10702,33815,Scars Remain,Active,2005.0,Thrash/Death/Groove Metal,Human Abyss,2005-2022,2022,Germany
10703,33816,Scarve,Active,1993.0,Industrial Death/Thrash Metal,War,1993-2022,2022,France
10704,33820,Scat Shack,Active,2014.0,Goregrind/Brutal Death Metal,Scat,2014-2022,2022,United States
10705,33825,Scenery,Active,1994.0,Technical Death/Thrash Metal,Abstract Themes,1994-2022,2022,Czech Republic
10706,33827,Schizogrinder,Active,2011.0,Brutal Death Metal/Grindcore,Gore,2011-2022,2022,United States
10707,33831,Schwarzach,Active,2007.0,Black/Death/Industrial Metal,War,2007-2022,2022,Germany
10708,33833,Scimitar,Active,2008.0,Melodic Death/Pagan Metal,Battles,2008-2022,2022,Canada
10709,33835,Scofield Nakamura,Active,2007.0,Metalcore/Melodic Death Metal,Violence,2007-2022,2022,Colombia
10710,33841,Screams from Equestria,Active,2012.0,Deathcore/Melodic Death Metal,My Little Pony,2012-2022,2022,Ireland
10711,33847,Sculptured,Active,1996.0,Progressive/Melodic Death Metal,Nature,1996-2022,2022,United States
10712,33853,Se| josta ei puhuta,Active,2007.0,Melodic Death/Thrash Metal,Death,2007-2022,2022,Finland
10713,33854,Sea of Desperation,Active,2002.0,Melodic Doom/Death Metal,Love,2002-2022,2022,Russia
10714,33862,Seawolves,Active,2004.0,Melodic Death/Viking Metal,Ancient gods,2004-2022,2022,Switzerland
10715,33868,Secretpath,Active,2008.0,Melodic Black/Death Metal,Internal Struggles,2008-2022,2022,Italy
10716,33875,Sedulity,Split-up,2009.0,Progressive Thrash/Death Metal,Spiritual/Personal,2009-2013,2013,United States
10717,33876,Seecrees,Active,2010.0,Industrial/Melodic Death Metal,Life,2010-2022,2022,Russia
10718,33879,Seeds in Barren Fields,Active,2007.0,Black/Death Metal| Crust,Anarchism,2007-2022,2022,Sweden
10719,33880,Segør,Active,2008.0,Melodic Black/Death Metal,Christianity,2008-2022,2022,Armenia
10720,33881,Seidr,Active,2009.0,Atmospheric Doom/Death Metal,Nature,2009-2022,2022,United States
10721,33886,Self Collapse,Split-up,2007.0,Technical Death Metal/Deathcore,Psychology,2007-2013,2013,Canada
10722,33895,Sengaya,Active,2003.0,Brutal Death Metal/Grindcore,Prejudice,2003-2022,2022,Brazil
10723,33899,Sentenced,Active,2013.0,Brutal Death Metal/Hardcore,Death,2013-2016,2016,United Kingdom
10724,33907,Septic Autopsy,Active,2010.0,Brutal Death Metal/Goregrind,Forensics,2010-2022,2022,Mexico
10725,33909,Septic Mutagen,On hold,2013.0,Brutal Death Metal/Grindcore,Science Fiction,2013-2016,2016,Australia
10726,33911,Sepulchral,Active,1999.0,Thrash/Death/Black Metal,Satanism,1999-2022,2022,Puerto Rico
10727,33912,Sepulchrum,Split-up,2007.0,Death/Black/Doom Metal,Death,2007-2011,2011,Denmark
10728,33914,Seracs,On hold,2012.0,Death/Black/Thrash Metal,Death,2012-2022,2022,United States
10729,33917,Serdaroth,Active,2012.0,Melodic Death/Power Metal,Conceptual storylines,2012-2022,2022,Macedonia
10730,33922,Serpent & Seraph,Split-up,2010.0,Black/Death/Gothic Metal,Good and Evil,2010-2014,2014,United States
10731,33930,Serpents Gift,Active,2012.0,Noise/Death/Doom Metal,Sex,2012-2022,2022,Germany
10732,33933,Serrando Codos,Active,2001.0,Brutal Death Metal/Grindcore,Gore,2001-2022,2022,Spain
10733,33934,Serrucho,Active,2004.0,Brutal Death Metal/Grindcore,Gore,2004-2022,2022,Spain
10734,33939,Setesh,Active,2014.0,Black/Doom/Death Metal,Mythology,2014-2022,2022,United States
10735,33940,Seth.ECT,Active,2008.0,Industrial Death/Black Metal,Mythology,2008-2022,2022,Germany
10736,33943,Seven Severed Heads,Active,2003.0,Death/Thrash/Black Metal,Social Disconformity,2003-2022,2022,United States
10737,33949,Severed Head,Active,1995.0,Brutal Death Metal/Grindcore,Brutality,1995-2022,2022,United States
10738,33953,Sewn Shut,On hold,1999.0,Brutal Death Metal/Grindcore,Splatter & Gore,1999-2022,2022,Sweden
10739,33954,Sex Murder Art,Active,2010.0,Brutal Death Metal/Goregrind,Violence,2010-2022,2022,Colombia
10740,33957,Shade Empire,Active,1999.0,Melodic Industrial Death/Black Metal,Anti-religion,1999-2022,2022,Finland
10741,33958,Shade of Mankind,Active,2011.0,Death Metal/Grindcore/Crust,Misanthropy,2011-2022,2022,Brazil
10742,33962,Shadow Cult,Active,2005.0,Melodic Grindcore/Death Metal,Society,2005-2022,2022,Sweden
10743,33964,Shadow of Intent,Active,2014.0,Melodic Death Metal/Deathcore,The Halo Series,2014-2022,2022,United States
10744,33965,Shadow Society,Active,2011.0,Melodic/Symphonic Death Metal,Anti-Christianity,2011-2022,2022,United States
10745,33968,Shadowblade,On hold,2006.0,Melodic Death/Power Metal,Nature,2006-2022,2022,Canada
10746,33969,Shadowgrave,Active,2012.0,Doom/Death/Black Metal,Death,2012-2022,2022,Portugal
10747,33972,Shadows and Chaos,Active,1998.0,Melodic Death/Black Metal,Metal (early),1998-2022,2022,Colombia
10748,33973,Shadows Land,Active,1995.0,Progressive Black/Death Metal,Satanism,1995-2022,2022,Poland
10749,33980,Shangren,On hold,2009.0,Folk/Death/Black Metal,Asian Legends,2009-2014,2014,Australia
10750,33984,Shattered Eyes,Active,2005.0,Brutal Death Metal/Deathcore,Violence,2005-2022,2022,United States
10751,33985,Shattered Hope,Active,2002.0,Funeral Doom/Death Metal,Sadness,2002-2022,2022,Greece
10752,33992,Sheamut,Split-up,2009.0,Melodic Black/Death Metal,Mystical tales,2009-2012,2012,Israel
10753,33994,Shepherd,Active,2013.0,Melodic Death/Thrash Metal,Perseverance,2013-2022,2022,United States
10754,33998,Shores of Elysium,Active,2010.0,Melodic Death Metal/Deathcore,Social issues,2010-2022,2022,United States
10755,34001,Shotgunner,Active,2015.0,Melodic Death/Southern Metal,Post-Apocalypse,2015-2022,2022,Canada
10756,34002,Shrednekk,Active,2005.0,Melodic Death/Thrash Metal,Violence,2005-2022,2022,Sweden
10757,34005,Shroud of Bereavement,Active,1996.0,Neoclassical Death/Doom Metal,Death,1996-2022,2022,United States
10758,34007,Shudra,Active,2012.0,Melodic Death Metal/Metalcore,Death,2012-2022,2022,Colombia
10759,34008,Shylmagoghnar,Active,2013.0,Progressive/Melodic Death Metal,Mankind,2013-2022,2022,Netherlands
10760,34020,Sidartha Brothel,Active,2009.0,Avant-garde/Progressive Death Metal,Death,2009-2022,2022,Mexico
10761,34021,Sideblast,Split-up,2004.0,Death/Black/Thrash Metal,Negativity,2004-2013,2013,France
10762,34023,Sight,Active,2005.0,Experimental Black/Death Metal,Death,2005-2022,2022,Italy
10763,34035,Silent Death,Split-up,2004.0,Black/Death/Thrash Metal,Death,2004-2008,2008,Germany
10764,34036,Silent Images,Active,2011.0,Progressive Death/Thrash Metal,Shakespearean,2011-2022,2022,Sweden
10765,34043,Silent Screams,Active,2008.0,Melodic Death Metal/Deathcore,World,2008-2022,2022,United Kingdom
10766,34049,Silent Vault,Active,2012.0,Black/Death/Doom Metal,Anti-Christianity,2012-2022,2022,Poland
10767,34050,Silent Vice,Active,2007.0,Atmospheric Doom/Death Metal,Sadness,2007-2022,2022,Spain
10768,34056,Silêncio do Caos,Split-up,2008.0,Melodic Death Metal/Metalcore,Life,2008-2012,2012,Brazil
10769,34057,Simbiose,Active,1991.0,Death Metal/Crust/Grindcore,Social critique,1991-2022,2022,Portugal
10770,34058,Simbioz,Active,2002.0,Melodic Thrash/Death Metal,Death,2002-2022,2022,Ukraine
10771,34074,Sinith Hall,Active,2009.0,Progressive/Melodic Death Metal,Philosophy,2009-2022,2022,United States
10772,34078,Sinphobia,Active,2007.0,Death/Thrash/Groove Metal,Fear,2007-2022,2022,Italy
10773,34079,Sinphonicon,Active,2009.0,Symphonic Black/Death Metal,Religion,2009-2022,2022,Poland
10774,34081,Sinstorm,Active,2005.0,Melodic Death/Black Metal,Death,2005-2022,2022,United States
10775,34084,Sinworm,Active,2006.0,Brutal Death Metal/Grindcore,Deviant sexuality,2006-2022,2022,United States
10776,34088,Sirion,Active,2011.0,Melodic Death/Power Metal,Space,2011-2022,2022,United States
10777,34096,Skeld,Split-up,2011.0,Raw Black/Death Metal,Grom,2011-2013,2013,United States
10778,34100,Skeletonwitch,Active,2003.0,Melodic Death/Thrash Metal,Occultism,2003-2022,2022,United States
10779,34104,Skin Drone,Active,2013.0,Technical/Industrial Death Metal,Occultism,2013-2022,2022,United States
10780,34107,Skitarg,Active,2005.0,Thrash/Black/Death Metal,Anything humorous,2005-2022,2022,Sweden
10781,34108,Sklepmaster,Active,2007.0,Melodic Death/Thrash Metal,War,2007-2022,2022,Czech Republic
10782,34112,Skull Incision,Active,2007.0,Death/Sludge Metal| Grindcore,Hate,2007-2022,2022,United States
10783,34116,Skulls of the Earth,Active,2006.0,Symphonic Black/Death Metal,Horror Movies,2006-2022,2022,Portugal
10784,34117,Skydancer,Active,2005.0,Melodic Death/Thrash Metal,Darkness,2005-2022,2022,Spain
10785,34118,Skyfire,Active,1995.0,Melodic Death/Progressive/Power Metal,Depression,1995-2022,2022,Sweden
10786,34119,Skyless Aeons,Active,2013.0,Melodic Black/Death Metal,Space,2013-2022,2022,Canada
10787,34120,Skymir,Active,2008.0,Folk/Melodic Death Metal,Norse mythology (early),2008-2022,2022,Canada
10788,34123,Sküll,Active,2011.0,Death Metal/Crust Punk,Angst,2011-2022,2022,Norway
10789,34127,Slasher,Split-up,2006.0,Technical Death/Thrash Metal,Murder,2006-2011,2011,Austria
10790,34129,Slaughter Denial,Split-up,2009.0,Groove/Thrash/Death Metal,Destruction,2009-2014,2014,Italy
10791,34131,Slaughter Messiah,Active,2008.0,Black/Death/Thrash Metal,Death,2008-2022,2022,Belgium
10792,34135,Slaughterhouse Maintenance Technician,Active,2015.0,Goregrind/Brutal Death Metal,Gore,2015-2022,2022,United States
10793,34137,Slavegrid,Split-up,2006.0,Melodic Death Metal/Metalcore,Internal Struggles,2006-2011,2011,Sweden
10794,34139,Slay-Legacy,Active,2005.0,Grindcore/Brutal Death Metal,Mutilation,2005-2022,2022,Colombia
10795,34142,Sleeping Majesty,Active,2004.0,Symphonic Death/Black/Gothic Metal,Folklore,2004-2022,2022,Sweden
10796,34144,Sleepless Swans,Active,2010.0,Melodic Doom/Death Metal,Melancholy,2010-2022,2022,United Kingdom
10797,34145,Sleepwalkers,Active,2010.0,Melodic Doom/Death Metal,Religion,2010-2022,2022,International
10798,34149,Slowmotion Apocalypse,Active,2002.0,Melodic Death Metal/Metalcore,Human kind,2002-2022,2022,Italy
10799,34150,Slowmotion Downpour,Active,2009.0,Melodic Doom/Death Metal,Depression,2009-2022,2022,Finland
10800,34151,Sludgehammer,Active,2013.0,Melodic Death/Groove Metal,Bizarre,2013-2022,2022,Canada
10801,34153,Slugdge,Active,2012.0,Blackened Death/Sludge Metal,Slugs,2012-2022,2022,United Kingdom
10802,34154,Slumber,Split-up,2002.0,Melodic Doom/Death Metal,Human Feelings,2002-2011,2011,Sweden
10803,34155,Slutvomit,Active,2006.0,Black/Death/Thrash Metal,Satan,2006-2022,2022,United States
10804,34160,Smoriak,Active,2002.0,Brutal Death Metal/Grindcore,Hate,2002-2022,2022,Mexico
10805,34164,Snow,Active,2006.0,Progressive Melodic Doom/Death Metal,Nature,2006-2022,2022,United Kingdom
10806,34168,Society's Plague,Active,2006.0,Melodic Death Metal/Metalcore,The world,2006-2022,2022,United States
10807,34171,Soijl,Active,2008.0,Melodic Doom/Death Metal,Death,2008-2022,2022,Sweden
10808,34181,Solinaris,Active,2012.0,Avant-garde/Progressive Death Metal,Serial murder,2012-2022,2022,Canada
10809,34184,Soma Ras,On hold,2011.0,Blackened Death Metal/Deathcore,Darkness,2011-2022,2022,United States
10810,34185,Somber Serenity,Split-up,1995.0,Atmospheric Death/Doom Metal,Darkness,1995-2007,2007,Germany
10811,34186,Sombra Abismal,On hold,2013.0,Funeral Doom/Death Metal,Death,2013-2022,2022,Chile
10812,34190,Somnium Ruina,Active,2009.0,Progressive Death Metal/Fusion,Instrumental,2009-2022,2022,Canada
10813,34192,Sonata Soturna,On hold,2005.0,Symphonic Death/Doom Metal,Darkness,2005-2010,2010,Brazil
10814,34200,Sorath,Active,1993.0,Melodic Black/Death Metal,Havohej,1993-2022,2022,Czech Republic
10815,34206,Sorrowbringer,Active,2011.0,Melodic Doom/Death Metal,Depression,2011-2022,2022,Mexico
10816,34211,Sorrowseed,Active,2009.0,Gothic/Black/Death Metal,Armageddon,2009-2022,2022,United States
10817,34215,Soul Embraced,Active,1997.0,Metalcore/Melodic Death Metal,Christianity,1997-2022,2022,United States
10818,34218,Soul in Cage,Active,2003.0,Death/Thrash/Black Metal,Violence,2003-2022,2022,Serbia
10819,34227,Soulgate,Active,2001.0,Progressive Death/Thrash Metal,Madness,2001-2022,2022,Germany
10820,34228,Soulgate's Dawn,Split-up,2001.0,Melodic Death Metal/Metalcore,Society,2001-2010,2010,Germany
10821,34229,Soulglass,Active,2012.0,Symphonic/Melodic Death Metal,Internal conflict,2012-2022,2022,Finland
10822,34230,Soulitude,Active,2004.0,Melodic Power/Death Metal,Sci Fi,2004-2022,2022,Spain
10823,34232,Soulmost Trust,Active,2008.0,Metalcore/Melodic Death Metal,Christianity,2008-2022,2022,Colombia
10824,34236,Souls Migrator,Split-up,2007.0,Melodic Death/Thrash Metal,Insanity,2007-2012,2012,Mexico
10825,34237,SoulSteal,Active,2001.0,Atmospheric Doom/Death Metal,Metaphor,2001-2022,2022,Cyprus
10826,34240,Sound of Silence,Active,1999.0,Melodic Death Metal/Metalcore,Personal Feelings,1999-2022,2022,Spain
10827,34247,Spasmophiliaque,Active,2013.0,Technical/Progressive Death Metal,God,2013-2022,2022,France
